molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL556891,CC(c1nnnn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,437.37400000000014,5.541180000000004,0.0,4.0,7.886056647693163
CHEMBL559974,CC(c1nncn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,393.84000000000015,4.941180000000005,0.0,3.0,7.886056647693163
CHEMBL561712,Cn1nnnc1CN(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,357.8160000000001,3.5880800000000024,0.0,3.0,7.301029995663981
CHEMBL556892,CCC(c1nnnn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,381.9070000000002,4.536000000000004,0.0,3.0,7.886056647693163
CHEMBL561713,CC(C)CC(c1nnnn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,374.27100000000013,4.102380000000003,0.0,3.0,8.301029995663981
CHEMBL563716,CCn1nnnc1C(C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,375.8060000000001,3.7271800000000024,0.0,3.0,7.795880017344075
CHEMBL564015,CC(c1nnnn1C(C)C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,407.82300000000015,4.467780000000003,0.0,3.0,7.494850021680094
CHEMBL551305,CC(C)CC(c1nnnn1C)N(Cc1ccccc1C(F)(F)F)c1ccc(C#N)c(Cl)c1,active,375.8060000000001,3.7271800000000024,0.0,3.0,7.6020599913279625
CHEMBL541973,CC(C)CC(c1nnnn1C)N(CC(C)C)c1ccc(C#N)c(Cl)c1,active,381.9070000000001,4.537600000000004,0.0,3.0,7.795880017344075
CHEMBL551972,CC(C)CC(c1nnnn1C)N(CC1CCC1)c1ccc(C#N)c(Cl)c1,active,395.93400000000014,4.926100000000004,0.0,3.0,7.3979400086720375
CHEMBL560248,CC(C)C[C@@H](c1nnnn1C)N(CC1CCC1)c1ccc(C#N)c(Cl)c1,active,339.8260000000001,3.4489800000000015,0.0,3.0,7.795880017344075
CHEMBL560249,CC(C)C[C@H](c1nnnn1C)N(CC1CCC1)c1ccc(C#N)c(Cl)c1,active,402.3250000000002,4.8809800000000045,0.0,3.0,6.698970004336019
CHEMBL557293,CCC(c1nncn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,422.7430000000002,5.145880000000004,0.0,3.0,7.795880017344075
CHEMBL562509,CCCC(c1nncn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,406.2880000000002,4.631580000000004,0.0,3.0,7.886056647693163
CHEMBL552156,CC(C)C(c1nncn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,367.88000000000017,4.1475000000000035,0.0,3.0,7.494850021680094
CHEMBL552107,CC(C)CC(c1nncn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,393.84000000000015,4.941180000000005,0.0,3.0,7.6020599913279625
CHEMBL560647,CC(C)CC(c1nncn1C)N(Cc1ccccc1C(F)(F)F)c1ccc(C#N)c(Cl)c1,active,304.39300000000003,3.455980000000002,1.0,3.0,6.400116927926312
CHEMBL549624,CC(C)CC(c1nncn1C)N(CC(C)C)c1ccc(C#N)c(Cl)c1,active,238.28999999999996,2.5433800000000013,1.0,3.0,6.301029995663981
CHEMBL552108,CC(c1nncn1C)N(CC1CCCCC1)c1ccc(C#N)c(Cl)c1,active,279.34299999999996,3.4233800000000016,1.0,4.0,7.3979400086720375
CHEMBL549554,Cc1nnc(C(C)N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)n1C,active,252.31699999999998,3.1043800000000017,1.0,3.0,7.200659450546418
CHEMBL555562,CCCC(c1nnc(C)n1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,active,236.27399999999994,2.692680000000001,0.0,3.0,7.301029995663981
CHEMBL563070,Cc1nnc(C(C(C)C)N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)n1C,active,265.316,3.2492800000000015,1.0,4.0,6.400116927926312
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,270.759,4.871000000000003,0.0,1.0,8.853871964321762
CHEMBL564234,C=C1CCO[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC)cc3)OC[C@@]12C,active,305.204,5.5244000000000035,0.0,1.0,8.154901959985743
CHEMBL551863,C=C1CCO[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]12C,active,251.28899999999996,2.68828,1.0,4.0,9.0
CHEMBL541245,COc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C(F)(F)F)cc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,active,261.324,4.089280000000003,0.0,2.0,7.086186147616283
CHEMBL549778,COc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,active,250.34099999999995,4.5260200000000035,0.0,1.0,6.552841968657781
CHEMBL564310,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC)cc3)OC[C@@]21C,active,265.35599999999994,4.521620000000004,1.0,2.0,6.0
CHEMBL549364,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC)cc3)OC[C@@]21C,active,276.339,4.084880000000003,1.0,3.0,6.0
CHEMBL561863,C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(S(C)(=O)=O)cc3)OC[C@@]21C,active,320.219,5.520000000000003,1.0,2.0,6.0
CHEMBL551259,C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(SC)cc3)OC[C@@]21C,active,285.774,4.866600000000004,1.0,2.0,8.481486060122112
CHEMBL555872,CSc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,active,352.39400000000006,3.671800000000001,2.0,5.0,7.251811972993799
CHEMBL561460,C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,active,368.84900000000005,4.1861000000000015,2.0,5.0,9.522878745280337
CHEMBL563544,CN(C)c1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,intermediate,348.43100000000015,3.841120000000002,2.0,5.0,7.443697499232712
CHEMBL559302,CN(C)c1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,inactive,364.4300000000001,3.5413000000000014,2.0,6.0,7.221848749616356
CHEMBL549896,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,inactive,364.4300000000001,3.5413000000000014,2.0,6.0,7.468521082957745
CHEMBL564700,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,active,403.2940000000001,4.839500000000002,2.0,5.0,7.481486060122112
CHEMBL561257,CN(C)c1ccc([C@H]2OC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,active,403.2940000000001,4.839500000000002,2.0,5.0,6.031517051446065
CHEMBL551269,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)/C(=C/c5cncnc5)C[C@H]4[C@@H]3CC[C@@H]12,active,403.2940000000001,4.839500000000002,2.0,5.0,6.0
CHEMBL549725,CC(C(=O)N(C)C)N(CC(F)(F)F)c1ccc(C#N)c(C(F)(F)F)c1,intermediate,386.83900000000006,4.3252000000000015,2.0,5.0,6.903089986991944
CHEMBL549726,CCN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C)C1,active,368.84900000000005,4.1861000000000015,2.0,5.0,5.886056647693163
CHEMBL564996,CCCN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C)C1,intermediate,368.84900000000005,4.1861000000000015,2.0,5.0,6.3979400086720375
CHEMBL555672,CCCCN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C)C1,active,388.2790000000001,5.2573000000000025,1.0,4.0,6.6020599913279625
CHEMBL550008,CN1CC[C@H](N(CC2CCCCC2)c2ccc(C#N)c(Cl)c2)C1,inactive,369.8330000000001,4.309500000000002,2.0,5.0,7.102372908709558
CHEMBL550270,CN1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,active,352.39400000000006,3.671800000000001,2.0,5.0,7.3979400086720375
CHEMBL555034,CN1CC[C@H](N(Cc2ccccn2)c2ccc(C#N)c(Cl)c2)C1,active,368.84900000000005,4.1861000000000015,2.0,5.0,5.522878745280337
CHEMBL568906,CN1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,386.83900000000006,4.3252000000000015,2.0,5.0,7.698970004336019
CHEMBL550538,CN1CC[C@H](N(Cc2cccc(Cl)c2)c2ccc(C#N)c(Cl)c2)C1,active,368.84900000000005,4.1861000000000015,2.0,5.0,6.795880017344075
CHEMBL550675,CN1CC[C@H](N(Cc2ccc(Cl)cc2)c2ccc(C#N)c(Cl)c2)C1,active,388.2790000000001,5.2573000000000025,1.0,4.0,6.3979400086720375
CHEMBL557331,CN1CC[C@H](N(Cc2c(Cl)cccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,383.87900000000013,4.367400000000004,0.0,4.0,7.3979400086720375
CHEMBL557534,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C)C1,active,404.29700000000014,4.712380000000004,0.0,4.0,7.301029995663981
CHEMBL558664,CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,387.8420000000001,4.198080000000004,0.0,4.0,7.795880017344075
CHEMBL551081,CC(C)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,401.86900000000014,4.506500000000004,0.0,4.0,7.698970004336019
CHEMBL563609,N#Cc1ccc(N(Cc2ccccc2Cl)[C@H]2CCN(CCC(F)(F)F)C2)cc1Cl,active,405.8320000000001,4.3371800000000045,0.0,4.0,7.886056647693163
CHEMBL560489,COCCN1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,415.8960000000002,4.896600000000005,0.0,4.0,7.6020599913279625
CHEMBL539731,N#CCN1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,437.84900000000016,5.077780000000004,0.0,4.0,8.096910013008056
CHEMBL559261,CCOC(=O)CN1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,369.8520000000001,4.058980000000004,0.0,4.0,8.096910013008056
CHEMBL560885,N#Cc1ccc(N(Cc2ccccc2Cl)[C@H]2CCN(CC(N)=O)C2)cc1Cl,active,403.93500000000023,3.5606000000000027,0.0,4.0,7.200659450546418
CHEMBL551423,N#Cc1ccc(N(Cc2ccccc2Cl)[C@H]2CCN(Cc3ccccn3)C2)cc1Cl,active,468.8040000000002,4.014680000000003,0.0,4.0,7.698970004336019
CHEMBL558664,CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,424.3530000000002,3.905580000000003,0.0,4.0,9.920818753952375
CHEMBL563283,CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,active,407.89800000000025,3.391280000000002,0.0,4.0,7.698970004336019
CHEMBL551541,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CC(=O)N(C(C)C)C1,active,414.91800000000023,3.1238600000000014,0.0,5.0,7.698970004336019
CHEMBL551885,CN1C[C@@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,active,457.9050000000002,4.270980000000003,0.0,4.0,7.6020599913279625
CHEMBL552284,CN1C[C@@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)CC1=O,active,389.90800000000013,3.252180000000002,0.0,4.0,7.6020599913279625
CHEMBL565157,CN1C[C@@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)CC1=O,active,499.9860000000001,5.441280000000005,0.0,4.0,7.6020599913279625
CHEMBL564479,CN1C[C@@H](N(Cc2ccc(F)cc2F)c2ccc(C#N)c(Cl)c2)CC1=O,active,499.9860000000001,5.297180000000005,0.0,4.0,7.3979400086720375
CHEMBL552285,CCCN1C[C@@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)CC1=O,active,485.9590000000002,5.051180000000005,0.0,4.0,7.096910013008056
CHEMBL552492,CCC(C)N1C[C@@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)CC1=O,active,485.9590000000002,5.049580000000005,0.0,4.0,6.903089986991944
CHEMBL562345,CN1C[C@@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)CC1=O,active,471.93200000000013,4.6610800000000046,0.0,4.0,6.698970004336019
CHEMBL559327,CC(C)N1C[C@@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,active,457.9050000000002,4.270980000000004,0.0,4.0,8.0
CHEMBL565022,CCN1C[C@@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,active,393.84000000000015,4.941180000000005,0.0,3.0,8.0
CHEMBL552023,CCN1C[C@@H](N(Cc2cc(F)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,active,429.9230000000003,5.285100000000005,0.0,4.0,8.0
CHEMBL540476,CCN1C[C@@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)CC1=O,active,421.85000000000014,4.857880000000004,0.0,3.0,7.823908740944319
CHEMBL563341,CN1CC[C@@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,435.8770000000002,5.2479800000000045,0.0,3.0,7.823908740944319
CHEMBL567438,C#CCC1(O)CC(C)(C)c2cc(-c3ccc(C#N)n3C)ccc21,active,449.9040000000001,5.493980000000005,0.0,3.0,8.522878745280337
CHEMBL578556,Cn1c(C#N)ccc1-c1ccc2c(c1)CCC2O,active,463.93100000000015,5.884080000000005,0.0,3.0,8.0
CHEMBL585185,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)C/C2=N/O,active,446.7760000000002,4.991680000000005,0.0,3.0,7.853871964321762
CHEMBL568048,CC1CC(O)c2ccc(-c3ccc(C#N)n3C)cc21,active,381.90700000000015,4.537600000000005,0.0,3.0,7.7447274948966935
CHEMBL566980,Cn1c(C#N)ccc1-c1ccc2c(c1)CCC2=O,active,399.89700000000016,4.676700000000005,0.0,3.0,7.468521082957745
CHEMBL566125,CC1C/C(=N/O)c2ccc(-c3ccc(C#N)n3C)cc21,active,436.7700000000002,5.535980000000005,0.0,3.0,7.187086643357144
CHEMBL577034,CC1(C)CC(=O)c2ccc(-c3cccc(Cl)c3)cc21,active,451.8760000000002,4.218780000000004,1.0,4.0,7.180456064458132
CHEMBL577245,CC1(C)CC(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)cc21,active,397.90600000000023,3.5084000000000026,1.0,4.0,7.102372908709558
CHEMBL567854,Cn1c(C#N)ccc1-c1ccc2c(c1)CC/C2=N/O,active,415.89600000000024,3.6475000000000026,1.0,4.0,6.87942606879415
CHEMBL574138,CC1(C)CC(=O)c2ccc(-c3cccc(C#N)c3)cc21,active,452.76900000000023,4.506780000000004,1.0,4.0,6.709965388637482
CHEMBL566982,Cc1cccc(-c2ccc3c(c2)C(C)(C)CC3=O)c1,active,429.6040000000001,5.406500000000006,1.0,3.0,6.647817481888637
CHEMBL565274,Cc1cccc(-c2ccc3c(c2)C(C)(C)C/C3=N\O)c1,active,415.57700000000006,5.3822000000000045,2.0,3.0,6.5003129173815966
CHEMBL565906,CC1(C)C/C(=N\O)c2ccc(-c3cccc(C#N)c3)cc21,active,487.6400000000002,5.251400000000005,2.0,4.0,6.498940737782249
CHEMBL568521,CC1(C)C/C(=N\O)c2ccc(-c3ccc(Cl)c(Cl)c3)cc21,active,529.7210000000002,6.421700000000007,2.0,4.0,6.341035157335565
CHEMBL574354,CC1(C)C/C(=N\O)c2ccc(-c3cccc(Cl)c3)cc21,active,353.5060000000002,4.310000000000004,3.0,2.0,6.309803919971486
CHEMBL577997,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1F,inactive,368.8680000000001,3.3289000000000017,1.0,4.0,6.199998172182031
CHEMBL578413,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,active,388.4200000000001,3.3443000000000014,1.0,7.0,6.699991797446187
CHEMBL572014,Cc1ccccc1C1CC(=O)Nc2sc3c(C)c(C#N)c(N)nc3c21,intermediate,361.4450000000001,4.336480000000003,1.0,5.0,5.899998417198648
CHEMBL576296,COc1ccccc1C1CC(=O)Nc2sc3c(C)c(C#N)c(N)nc3c21,intermediate,362.8320000000001,4.579180000000004,1.0,4.0,5.0
CHEMBL572239,COc1cccc(C2CC(=O)Nc3sc4c(C)c(C#N)c(N)nc4c32)c1,inactive,434.4830000000001,5.1149800000000045,0.0,4.0,5.0
CHEMBL583053,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1cccc(Cl)c1Cl,intermediate,297.27599999999995,4.867380000000002,0.0,2.0,6.0999990348465305
CHEMBL571605,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccc(Cl)cc1Cl,intermediate,406.379,4.532180000000004,0.0,3.0,6.0999990348465305
CHEMBL570916,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1cc(Cl)ccc1Cl,inactive,299.1979999999999,4.647580000000001,0.0,2.0,6.0
CHEMBL568893,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1c(F)cccc1Cl,intermediate,388.38900000000007,4.393080000000004,0.0,3.0,5.899998417198648
CHEMBL569353,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)C[C@@H]3c1ccccc1Cl,inactive,335.4070000000001,3.6528800000000023,1.0,4.0,6.799998134593398
CHEMBL569354,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)C[C@H]3c1ccccc1Cl,active,356.4470000000001,3.9089800000000032,0.0,5.0,5.200000237109354
CHEMBL570708,Cc1c(C#N)c(Cl)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,active,335.4070000000001,3.6528800000000023,1.0,4.0,7.299988937677887
CHEMBL572240,Cc1c(C#N)c(O)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,active,298.38599999999997,3.6592800000000025,1.0,4.0,5.0
CHEMBL577997,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1F,intermediate,283.375,3.2355800000000023,1.0,4.0,6.399996913372259
CHEMBL578413,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,active,332.425,3.2789800000000024,0.0,5.0,7.100015437450609
CHEMBL568893,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1c(F)cccc1Cl,active,325.41200000000003,3.3650800000000016,0.0,4.0,6.0999990348465305
CHEMBL569353,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)C[C@@H]3c1ccccc1Cl,active,311.385,3.0228800000000016,1.0,4.0,7.400007822415902
CHEMBL570708,Cc1c(C#N)c(Cl)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,active,297.358,2.7621800000000007,1.0,4.0,8.599980364934842
CHEMBL592016,COC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,inactive,298.342,3.361480000000002,1.0,4.0,7.920818753952375
CHEMBL592510,COC(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,active,298.38599999999997,3.9232800000000028,0.0,4.0,8.096910013008056
CHEMBL592289,COC(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,active,284.359,3.269180000000002,1.0,4.0,7.920818753952375
CHEMBL591327,COC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,active,240.30599999999998,3.803480000000002,1.0,2.0,7.698970004336019
CHEMBL592745,COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,inactive,553.5810000000002,7.455700000000006,0.0,4.0,7.698970004336019
CHEMBL601472,CCOC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,inactive,539.5540000000001,7.065600000000005,0.0,4.0,7.522878745280337
CHEMBL590853,COC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,637.7430000000003,10.021399999999995,1.0,4.0,7.920818753952375
CHEMBL592509,COC(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,inactive,511.5000000000001,6.651200000000004,1.0,4.0,7.200659450546418
CHEMBL601500,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,inactive,477.48300000000006,6.002100000000004,1.0,4.0,7.795880017344075
CHEMBL592017,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Br)c2ccc(C#N)c(Cl)c2)C1,inactive,449.4290000000001,5.221900000000002,1.0,4.0,8.301029995663981
CHEMBL602745,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,inactive,463.4560000000001,5.612000000000003,1.0,4.0,8.221848749616356
CHEMBL584422,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,inactive,511.50000000000017,6.651200000000004,1.0,4.0,7.698970004336019
CHEMBL590835,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C#N)c2ccc(C#N)c(Cl)c2)C1,inactive,304.324,4.537200000000003,1.0,3.0,7.0
CHEMBL589854,CS(=O)(=O)N1CC[C@H](N(Cc2cccc(C(F)(F)F)c2)c2ccc(C#N)c(Cl)c2)C1,inactive,332.37800000000004,5.230300000000003,0.0,3.0,7.0
CHEMBL591072,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,inactive,332.378,5.230300000000004,0.0,3.0,7.200659450546418
CHEMBL591782,CCCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,302.35200000000003,5.140020000000003,0.0,2.0,7.200659450546418
CHEMBL602851,CC(C)CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,302.352,5.140020000000003,0.0,2.0,7.096910013008056
CHEMBL592755,CCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,313.335,4.703280000000003,0.0,3.0,7.096910013008056
CHEMBL590610,CC(C)S(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,313.335,4.703280000000003,0.0,3.0,7.3979400086720375
CHEMBL590863,CCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,356.32200000000006,5.850400000000003,0.0,2.0,7.3979400086720375
CHEMBL591092,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,inactive,288.32500000000005,4.831600000000003,0.0,2.0,7.886056647693163
CHEMBL558664,CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,429.6040000000001,5.406500000000006,1.0,3.0,7.795880017344075
CHEMBL601055,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,active,491.51000000000005,5.784700000000004,1.0,4.0,7.301029995663981
CHEMBL590611,CC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,525.5270000000002,6.675500000000005,0.0,4.0,7.522878745280337
CHEMBL600465,CCC(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,active,477.48300000000006,5.538700000000004,1.0,4.0,7.6020599913279625
CHEMBL589624,CC(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,intermediate,463.4560000000001,5.148600000000003,1.0,4.0,7.6020599913279625
CHEMBL592746,CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,intermediate,356.32200000000006,5.850400000000002,0.0,2.0,7.301029995663981
CHEMBL607030,CCC(=O)N1CC[C@H](N(Cc2ccccc2Br)c2ccc(C#N)c(Cl)c2)C1,intermediate,313.335,4.703280000000003,0.0,3.0,8.096910013008056
CHEMBL592532,CCC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,intermediate,304.324,4.537200000000003,1.0,3.0,7.795880017344075
CHEMBL590100,CCC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,intermediate,356.32200000000006,5.850400000000002,0.0,2.0,7.6020599913279625
CHEMBL589625,CCC(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,intermediate,477.48300000000006,5.537100000000003,1.0,4.0,7.6020599913279625
CHEMBL605078,C[C@H](O)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,intermediate,479.4550000000001,4.121000000000002,2.0,5.0,7.200659450546418
CHEMBL600466,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)[C@H](C)O)C1,intermediate,302.35200000000003,5.140020000000003,0.0,2.0,7.494850021680094
CHEMBL585848,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)[C@H](C)O)C1,inactive,567.6080000000003,7.845800000000008,0.0,4.0,7.102372908709558
CHEMBL590593,C[C@H](O)C(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,inactive,525.5270000000002,6.7923000000000044,1.0,4.0,7.301029995663981
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,inactive,477.4830000000001,6.000500000000003,1.0,4.0,10.301029995663981
